DATE,btc_Daily_fee,btc_Size_Usage,btc_vSize_Usage
2022-08-24,9.779415540000015,1.68772257e+08,1.11457524e+08
2022-08-23,11.490086569999999,1.81117599e+08,1.16343954e+08
2022-08-22,10.548105879999978,1.63235198e+08,1.07740115e+08
2022-08-21,7.922607869999989,1.38072836e+08,8.9781574e+07
2022-08-20,9.040331009999981,1.50704964e+08,9.7680607e+07
2022-08-19,13.829029049999951,1.92259756e+08,1.24682299e+08
2022-08-18,14.945102960000048,2.017493e+08,1.32259414e+08
2022-08-17,15.181718969999947,1.71585831e+08,1.12186052e+08
2022-08-16,11.793985049999993,1.93883185e+08,1.22122546e+08
2022-08-15,10.516783189999986,1.71844068e+08,1.10888624e+08
2022-08-14,7.940145239999983,1.49288401e+08,9.8332537e+07
2022-08-13,11.56989907999997,1.5064993e+08,9.8277986e+07
2022-08-12,17.287081849999986,1.82914641e+08,1.195837e+08
2022-08-11,18.648618349999968,1.9023351e+08,1.21917413e+08
2022-08-10,19.064886800000007,2.01301416e+08,1.24149848e+08
2022-08-09,22.94095827999997,1.81796741e+08,1.15987398e+08
2022-08-08,15.522830249999984,1.65829636e+08,1.10015176e+08
2022-08-07,11.103388310000009,1.31187499e+08,8.6854451e+07
2022-08-06,13.55094461000002,1.63159794e+08,1.05554379e+08
2022-08-05,19.594202810000013,1.73515769e+08,1.13613499e+08
2022-08-04,17.569128100000004,1.77093715e+08,1.18470145e+08
2022-08-03,15.576572399999982,1.87352704e+08,1.22417161e+08
2022-08-02,15.174266540000023,1.77666103e+08,1.1487507e+08
2022-08-01,14.450534099999986,1.75023547e+08,1.14984807e+08
2022-07-31,10.946482860000069,1.40239508e+08,9.1607258e+07
2022-07-30,12.478252439999999,1.46995096e+08,9.6925548e+07
2022-07-29,15.169291159999991,1.81138996e+08,1.20399369e+08
2022-07-28,16.14132659999999,1.90129274e+08,1.24452439e+08
2022-07-27,12.14846597999998,1.68265496e+08,1.10062222e+08
2022-07-26,14.563572740000003,1.85458517e+08,1.19832504e+08
2022-07-25,12.659784689999993,1.68801367e+08,1.11844784e+08
2022-07-24,10.677899700000008,1.34548772e+08,8.8798887e+07
2022-07-23,13.450465030000041,1.47304871e+08,9.6549211e+07
2022-07-22,21.746582989999954,1.58784004e+08,1.0530506e+08
2022-07-21,24.191234769999994,1.85657871e+08,1.21542606e+08
2022-07-20,25.64368542000001,1.73186716e+08,1.11173804e+08
2022-07-19,26.684354779999957,1.93342619e+08,1.25680746e+08
2022-07-18,22.311000659999998,1.58063188e+08,1.04746247e+08
2022-07-17,15.801462509999975,1.37353305e+08,9.0888682e+07
2022-07-16,18.277772789999993,1.51572668e+08,9.8211527e+07
2022-07-15,26.064093880000076,1.91865456e+08,1.21950016e+08
2022-07-14,31.51426617999999,1.88398357e+08,1.2296188e+08
2022-07-13,23.022881029999954,1.48756325e+08,9.5100493e+07
2022-07-12,17.361912600000036,1.81835982e+08,1.18725473e+08
2022-07-11,15.348116380000022,1.48857672e+08,9.8196088e+07
2022-07-10,12.735425890000016,1.31396959e+08,8.5838745e+07
2022-07-09,15.831919259999989,1.43218322e+08,9.3886362e+07
2022-07-08,22.855290489999984,1.82639458e+08,1.19745495e+08
2022-07-07,24.38431144999997,1.98576463e+08,1.2807577e+08
2022-07-06,24.48460198999997,1.75668955e+08,1.1629297e+08
2022-07-05,19.729530309999983,1.55572715e+08,1.02078777e+08
2022-07-04,13.560073779999982,1.58068484e+08,1.04100953e+08
2022-07-03,9.999365670000001,1.32923313e+08,8.7157087e+07
2022-07-02,13.29966070000001,1.59615269e+08,1.03438379e+08
2022-07-01,18.09922209999997,1.68924645e+08,1.12063422e+08
2022-06-30,16.56350657000026,1.83208742e+08,1.20377703e+08
2022-06-29,13.474558509999955,1.84053548e+08,1.19971712e+08
2022-06-28,14.09781425999999,1.68691774e+08,1.12558911e+08
2022-06-27,14.389842699999967,1.95803849e+08,1.35917747e+08
2022-06-26,12.739636080000007,1.75429047e+08,1.37887834e+08
2022-06-25,13.38352602000003,1.63478722e+08,1.18161885e+08
2022-06-24,16.16066344,1.69214472e+08,1.11391553e+08
2022-06-23,14.80652652999987,1.61850512e+08,1.0805064e+08
2022-06-22,16.95518417999997,1.64952405e+08,1.09183831e+08
2022-06-21,16.311170560000033,1.70111351e+08,1.12211187e+08
2022-06-20,15.159494439999998,1.49208469e+08,9.8780347e+07
2022-06-19,12.867996819999936,1.38282086e+08,9.0702435e+07
2022-06-18,20.936404600000003,1.86235123e+08,1.19673172e+08
2022-06-17,21.80982509000016,1.56851144e+08,1.04114227e+08
2022-06-16,23.36316242000007,1.63331049e+08,1.075092e+08
2022-06-15,25.76594979000016,2.08908528e+08,1.39637575e+08
2022-06-14,26.09214359000004,2.10680636e+08,1.40603725e+08
2022-06-13,28.147869170000025,1.85109031e+08,1.26220981e+08
2022-06-12,9.708080710000017,1.38552429e+08,9.2008352e+07
2022-06-11,11.279893400000011,1.55196842e+08,1.03496794e+08
2022-06-10,13.571268300000044,1.67597088e+08,1.10019698e+08
2022-06-09,10.072286049999995,1.71363562e+08,1.11355496e+08
2022-06-08,10.82665855999999,1.71502909e+08,1.10999845e+08
2022-06-07,11.780820809999959,1.86614704e+08,1.1916314e+08
2022-06-06,12.701705940000021,1.81816785e+08,1.21562709e+08
2022-06-05,9.452513970000009,1.31954427e+08,8.6292974e+07
2022-06-04,12.575060299999986,1.45087973e+08,9.3920043e+07
2022-06-03,18.093262670000104,1.79210953e+08,1.15915745e+08
2022-06-02,19.52585209000002,1.77968733e+08,1.16434987e+08
2022-06-01,18.812943269999874,1.81911414e+08,1.17058128e+08
2022-05-31,13.704035040000033,1.89111966e+08,1.22747483e+08
2022-05-30,13.338120830000058,1.9380954e+08,1.25981812e+08
2022-05-29,9.962765560000022,1.52256124e+08,9.5535425e+07
2022-05-28,11.820500789999985,1.56215928e+08,9.8678535e+07
2022-05-27,17.45431313999999,1.74302569e+08,1.17318088e+08
2022-05-26,17.62638696999998,1.68674736e+08,1.11085355e+08
2022-05-25,19.467758539999913,1.95069162e+08,1.2732396e+08
2022-05-24,16.17041235000008,1.47412499e+08,9.6759261e+07
2022-05-23,15.826691359999987,1.82767699e+08,1.19383999e+08
2022-05-22,11.647103810000024,1.47071728e+08,9.343846e+07
2022-05-21,12.03080426000008,1.44599831e+08,9.627199e+07
2022-05-20,17.10025308000013,1.84695535e+08,1.20815388e+08
2022-05-19,17.089730740000054,1.62919657e+08,1.08957348e+08
2022-05-18,16.539443690000162,1.70676474e+08,1.09292829e+08
2022-05-17,18.911246130000016,2.14637373e+08,1.41217443e+08
2022-05-16,21.01381275000017,2.33762271e+08,1.62885753e+08
2022-05-15,16.286009210000124,1.8670305e+08,1.20941013e+08
2022-05-14,25.599530439999974,1.96879183e+08,1.40922406e+08
2022-05-13,31.539118489999993,1.9841226e+08,1.50888154e+08
2022-05-12,29.659489129999958,1.8728859e+08,1.34900467e+08
2022-05-11,21.61481428000002,1.79543742e+08,1.25266836e+08
2022-05-10,17.440956460000002,1.77928397e+08,1.16789892e+08
2022-05-09,19.787603759999975,1.93068277e+08,1.28400421e+08
2022-05-08,12.239537569999985,1.56879653e+08,1.04304781e+08
2022-05-07,13.78126821999999,1.52685119e+08,1.06421011e+08
2022-05-06,16.96160696999996,2.07205972e+08,1.349807e+08
2022-05-05,22.340750540000013,2.22838103e+08,1.56919653e+08
2022-05-04,12.61590687999999,1.59553283e+08,1.12665525e+08
2022-05-03,9.665812450000011,1.6863796e+08,1.09414215e+08
2022-05-02,10.650025110000005,1.78864516e+08,1.15558456e+08
2022-05-01,7.815164909999987,1.46108563e+08,9.4536901e+07
2022-04-30,10.461626429999983,1.8405345e+08,1.18896212e+08
2022-04-29,13.625224119999997,1.97568618e+08,1.29892696e+08
2022-04-28,11.27300062999997,1.80489877e+08,1.18825335e+08
2022-04-27,11.164919309999997,1.80580089e+08,1.18605535e+08
2022-04-26,11.307777760000006,1.73159728e+08,1.16149776e+08
2022-04-25,12.818948070000015,1.89210238e+08,1.30821383e+08
2022-04-24,6.7217489699999815,1.45410705e+08,9.6151593e+07
2022-04-23,8.203158969999993,1.5532994e+08,1.03483708e+08
2022-04-22,10.968648280000004,1.73700073e+08,1.12548276e+08
2022-04-21,10.872591589999988,1.87461451e+08,1.22853705e+08
2022-04-20,8.896209129999997,1.83783483e+08,1.2059736e+08
2022-04-19,9.369770330000001,1.68574545e+08,1.12392745e+08
2022-04-18,8.516320939999995,1.73281964e+08,1.13298875e+08
2022-04-17,5.341647119999985,1.36711137e+08,9.074915e+07
2022-04-16,6.426936649999971,1.39270057e+08,9.2667495e+07
2022-04-15,8.86315486999998,1.59843475e+08,1.06585758e+08
2022-04-14,11.061240959999992,1.69303359e+08,1.11957578e+08
2022-04-13,11.862761159999968,1.73805703e+08,1.16433997e+08
2022-04-12,10.71457581999999,1.91835318e+08,1.24146499e+08
2022-04-11,10.507280689999993,1.7884719e+08,1.1745891e+08
2022-04-10,6.829695579999994,1.34906984e+08,8.9154784e+07
2022-04-09,8.150468699999994,1.46635004e+08,9.7694465e+07
2022-04-08,11.471286849999963,1.6376429e+08,1.08939361e+08
2022-04-07,10.039681350000007,1.76527577e+08,1.17170259e+08
2022-04-06,10.290865589999969,1.70293707e+08,1.12727001e+08
2022-04-05,10.881241829999999,1.70430299e+08,1.12611518e+08
2022-04-04,12.55104003999997,1.8421225e+08,1.21482734e+08
2022-04-03,10.43589596999999,1.47525318e+08,9.8087369e+07
2022-04-02,12.947828549999995,1.7550855e+08,1.15263574e+08
2022-04-01,19.628647410000013,1.92703548e+08,1.29459975e+08
2022-03-31,16.59895384999997,1.76199002e+08,1.18585257e+08
2022-03-30,11.172714079999983,1.78332431e+08,1.18395502e+08
2022-03-29,9.959338999999996,1.76926879e+08,1.18686948e+08
2022-03-28,10.815168119999997,1.97807669e+08,1.31100111e+08
2022-03-27,7.47699296999998,1.42851857e+08,9.4335575e+07
2022-03-26,8.185598199999992,1.48444114e+08,9.7474212e+07
2022-03-25,12.908835439999974,2.00245938e+08,1.29747588e+08
2022-03-24,11.375784269999969,1.70373404e+08,1.13632473e+08
2022-03-23,10.826884389999982,1.8218088e+08,1.22065105e+08
2022-03-22,10.807448099999968,1.66021075e+08,1.13127406e+08
2022-03-21,9.490092379999979,1.6983696e+08,1.12911315e+08
2022-03-20,6.45894379999998,1.35282404e+08,9.0930764e+07
2022-03-19,8.045843869999976,1.60527363e+08,1.0670593e+08
2022-03-18,10.594884020000004,1.83074627e+08,1.19720799e+08
2022-03-17,10.508906589999977,1.87174381e+08,1.23635848e+08
2022-03-16,10.225095389999975,1.87885472e+08,1.23692692e+08
2022-03-15,9.816269800000004,1.71289301e+08,1.15917907e+08
2022-03-14,10.311670239999987,1.72888447e+08,1.14758233e+08
2022-03-13,6.771850899999983,1.34885062e+08,8.9605017e+07
2022-03-12,7.884152659999987,1.46884575e+08,9.6652165e+07
2022-03-11,11.032050499999988,1.69915021e+08,1.10099699e+08
2022-03-10,11.649466789999988,1.85782581e+08,1.21181269e+08
2022-03-09,11.261299100000006,1.72430922e+08,1.1556152e+08
2022-03-08,10.584156979999992,1.84029833e+08,1.18445228e+08
2022-03-07,11.280762469999967,1.74658623e+08,1.14695501e+08
2022-03-06,9.457117859999983,1.39881456e+08,9.3065033e+07
2022-03-05,11.260664489999998,1.47748232e+08,9.8059158e+07
2022-03-04,15.322010520000012,1.83109627e+08,1.19319733e+08
2022-03-03,20.29021530000001,1.88089186e+08,1.23923612e+08
2022-03-02,29.265981479999972,2.07034518e+08,1.35931245e+08
2022-03-01,19.430383469999967,2.07682644e+08,1.34640552e+08
2022-02-28,9.34059642999999,1.80007234e+08,1.20344324e+08
2022-02-27,6.941008799999976,1.38805544e+08,9.2191428e+07
2022-02-26,6.735534050000002,1.45652052e+08,9.5168015e+07
2022-02-25,11.500665540000007,1.73336004e+08,1.14451532e+08
2022-02-24,10.248720819999996,1.73423504e+08,1.16798963e+08
2022-02-23,8.067131069999975,1.55594739e+08,1.03506409e+08
2022-02-22,9.152503499999979,1.66881471e+08,1.09308411e+08
2022-02-21,9.555417659999982,1.60356545e+08,1.06455126e+08
2022-02-20,5.727916609999977,1.30130618e+08,8.546178e+07
2022-02-19,6.872953319999975,1.56698034e+08,1.00919624e+08
2022-02-18,9.413693890000031,1.73711328e+08,1.1629825e+08
2022-02-17,9.917910240000044,1.68395862e+08,1.11061782e+08
2022-02-16,10.08718333999998,1.6579311e+08,1.10419635e+08
2022-02-15,12.479707419999992,1.94181361e+08,1.25278844e+08
2022-02-14,11.161085029999978,1.61929173e+08,1.0740093e+08
2022-02-13,8.707643399999974,1.43487022e+08,9.3538183e+07
2022-02-12,12.37731194999996,2.42993573e+08,1.6990368e+08
2022-02-11,16.74292023999996,2.16787462e+08,1.41921536e+08
2022-02-10,19.58059811999998,2.04177889e+08,1.46906021e+08
2022-02-09,14.578782749999979,1.97790585e+08,1.34816207e+08
2022-02-08,14.503017129999979,1.95435055e+08,1.33497756e+08
2022-02-07,14.545818929999987,1.65921583e+08,1.10938407e+08
2022-02-06,10.267598420000008,1.69491444e+08,1.10590224e+08
2022-02-05,14.127738559999992,1.69991503e+08,1.17944619e+08
2022-02-04,13.956679519999987,1.57666206e+08,1.07303129e+08
2022-02-03,10.61692951999998,1.73847192e+08,1.15898511e+08
2022-02-02,12.27710049999998,1.82200216e+08,1.2196357e+08
2022-02-01,14.705298079999977,2.05913261e+08,1.40034109e+08
2022-01-31,13.023316969999987,2.0379435e+08,1.41910964e+08
2022-01-30,10.551002929999994,1.53018197e+08,1.12680459e+08
2022-01-29,12.331016269999983,1.55586492e+08,1.07047253e+08
2022-01-28,12.533588659999989,1.83120672e+08,1.18341816e+08
2022-01-27,11.650367639999969,1.6589615e+08,1.09945977e+08
2022-01-26,11.989245729999988,1.61253469e+08,1.06811442e+08
2022-01-25,10.85228723999999,1.63068863e+08,1.08229281e+08
2022-01-24,11.637544549999987,1.82407713e+08,1.21651878e+08
2022-01-23,7.684630589999981,1.36451232e+08,9.0173404e+07
2022-01-22,11.144466269999995,1.83723735e+08,1.24877354e+08
2022-01-21,12.14652138999999,1.88990036e+08,1.25667494e+08
2022-01-20,9.943625130000003,1.73398857e+08,1.17225924e+08
2022-01-19,8.66004882999996,1.72755815e+08,1.14233449e+08
2022-01-18,9.476112859999981,1.64643836e+08,1.09886568e+08
2022-01-17,9.08946148999998,1.79092572e+08,1.17989533e+08
2022-01-16,6.366740769999986,1.3480565e+08,9.1305814e+07
2022-01-15,7.428472629999962,1.41888166e+08,9.5917117e+07
2022-01-14,9.669204849999968,1.83010769e+08,1.1943004e+08
2022-01-13,10.437583140000008,1.70093776e+08,1.14097239e+08
2022-01-12,11.660433239999987,1.78151761e+08,1.17168963e+08
2022-01-11,11.710138530000012,1.75308376e+08,1.16401712e+08
2022-01-10,11.45594576999998,1.80068016e+08,1.18744457e+08
2022-01-09,7.865526149999975,1.31058662e+08,8.8353772e+07
2022-01-08,9.694179379999982,1.47742642e+08,9.7618597e+07
2022-01-07,14.302949689999993,1.78565702e+08,1.18603582e+08
2022-01-06,15.234401910000006,1.73421166e+08,1.1712912e+08
2022-01-05,15.839727270000006,1.85238015e+08,1.21734556e+08
2022-01-04,13.284019999999991,1.75800111e+08,1.17009169e+08
2022-01-03,11.588939959999985,1.65950879e+08,1.08250919e+08
2022-01-02,9.25751768999997,1.24519918e+08,8.3061699e+07
2022-01-01,9.313250859999973,1.19990005e+08,8.058178e+07
